"","k","A","B","jmax","j","E","V","i"
"4975",2705,-0.269275226981778,-1.36769362930823,3,1,0,0,2
"4976",2705,-0.269275226981778,-1.36769362930823,3,2,1,0,1
"4977",2705,-0.269275226981778,-1.36769362930823,3,3,0,0,0
"4978",2706,-1.42183373963474,0.785210633147266,6,1,0,0,3
"4979",2706,-1.42183373963474,0.785210633147266,6,2,0,0,1
"4980",2706,-1.42183373963474,0.785210633147266,6,3,1,0,1
"4981",2706,-1.42183373963474,0.785210633147266,6,4,0,1,1
"4982",2706,-1.42183373963474,0.785210633147266,6,5,1,0,1
"4983",2706,-1.42183373963474,0.785210633147266,6,6,0,0,1
"4984",2707,-0.63963535713842,0.399638204340895,1,1,0,1,1
"4985",2708,-0.771124424553331,-0.144754521868088,4,1,1,0,0
"4986",2708,-0.771124424553331,-0.144754521868088,4,2,0,0,0
"4987",2708,-0.771124424553331,-0.144754521868088,4,3,0,0,0
"4988",2708,-0.771124424553331,-0.144754521868088,4,4,1,0,0
"4989",2709,-0.323108982591287,1.39747425092264,1,1,0,0,2
"4990",2710,0.0198603504097851,2.16681313419373,2,1,0,0,2
"4991",2710,0.0198603504097851,2.16681313419373,2,2,0,1,1
"4992",2711,0.0105901541893622,-0.0674178085355276,2,1,0,0,0
"4993",2711,0.0105901541893622,-0.0674178085355276,2,2,0,0,3
"4994",2712,-0.0260608193398334,-0.00651538125666757,1,1,0,0,0
"4995",2713,0.810293205630192,0.457655262695595,2,1,0,0,2
"4996",2713,0.810293205630192,0.457655262695595,2,2,0,0,3
"4997",2714,-1.78492940266663,-0.148429620556002,3,1,1,0,5
"4998",2714,-1.78492940266663,-0.148429620556002,3,2,0,0,1
"4999",2714,-1.78492940266663,-0.148429620556002,3,3,0,0,2
"5000",2715,1.56882614945319,2.5549580154292,1,1,0,1,3
"5001",2716,0.421001092144569,1.0941720741242,1,1,0,0,1
"5002",2717,-1.83575709776173,0.753324868736563,3,1,0,0,2
"5003",2717,-1.83575709776173,0.753324868736563,3,2,1,0,2
"5004",2717,-1.83575709776173,0.753324868736563,3,3,0,0,1
"5005",2718,-0.997424628423603,1.01402338575608,2,1,0,0,0
"5006",2718,-0.997424628423603,1.01402338575608,2,2,0,0,0
"5007",2719,-1.2495596034151,0.512866717736561,1,1,0,0,0
"5008",2720,-0.143427661069098,-0.0953336329259605,1,1,0,1,3
"5009",2721,0.183538209472329,-0.251192733532539,2,1,0,0,0
"5010",2721,0.183538209472329,-0.251192733532539,2,2,0,0,5
"5011",2722,-0.795720117441435,-0.511328300404823,1,1,0,1,0
"5012",2723,-1.19062026361952,0.200085004530122,3,1,0,0,1
"5013",2723,-1.19062026361952,0.200085004530122,3,2,1,0,0
"5014",2723,-1.19062026361952,0.200085004530122,3,3,0,1,3
"5015",2724,-1.45788905523336,-0.977175466430765,1,1,0,0,4
"5016",2725,0.0623189405773623,0.168132976265543,1,1,0,0,1
"5017",2726,-0.814105754567422,1.41802476370489,7,1,0,0,1
"5018",2726,-0.814105754567422,1.41802476370489,7,2,1,0,1
"5019",2726,-0.814105754567422,1.41802476370489,7,3,1,1,1
"5020",2726,-0.814105754567422,1.41802476370489,7,4,0,1,2
"5021",2726,-0.814105754567422,1.41802476370489,7,5,1,1,0
"5022",2726,-0.814105754567422,1.41802476370489,7,6,0,1,2
"5023",2726,-0.814105754567422,1.41802476370489,7,7,1,0,1
"5024",2727,1.9868948162879,0.147081299531269,1,1,0,0,0
"5025",2728,0.0046196179983814,-0.902090333044117,2,1,0,0,0
"5026",2728,0.0046196179983814,-0.902090333044117,2,2,0,0,0
"5027",2729,-0.632530730894597,-0.970427677045613,1,1,0,1,0
"5028",2730,0.118386603979367,-0.963340828919189,2,1,1,0,3
"5029",2730,0.118386603979367,-0.963340828919189,2,2,0,0,1
"5030",2731,-0.803016717564128,-0.0939217996243088,1,1,1,0,3
"5031",2732,0.892384396012204,1.29741676766945,1,1,0,0,1
"5032",2733,1.71763649238407,-0.501660520216779,4,1,1,1,1
"5033",2733,1.71763649238407,-0.501660520216779,4,2,0,0,0
"5034",2733,1.71763649238407,-0.501660520216779,4,3,0,0,1
"5035",2733,1.71763649238407,-0.501660520216779,4,4,0,1,1
"5036",2734,0.89051221073528,-0.833733031082678,1,1,0,0,1
"5037",2735,-0.00915692329562415,-1.3821271823765,1,1,0,0,2
"5038",2736,0.296661106053998,-1.44509220460365,3,1,1,0,2
"5039",2736,0.296661106053998,-1.44509220460365,3,2,1,1,1
"5040",2736,0.296661106053998,-1.44509220460365,3,3,0,0,3
"5041",2737,-0.316309406684799,-2.13891982646636,1,1,0,0,0
"5042",2738,1.05693708137557,-0.709142310025721,1,1,0,0,1
"5043",2739,0.289195957294511,0.358040110327946,3,1,0,0,2
"5044",2739,0.289195957294511,0.358040110327946,3,2,0,1,0
"5045",2739,0.289195957294511,0.358040110327946,3,3,0,1,1
"5046",2740,0.287390977330138,-1.73053236522864,2,1,0,0,0
"5047",2740,0.287390977330138,-1.73053236522864,2,2,0,1,0
"5048",2741,-0.890652330787635,1.58271245635588,1,1,0,0,1
"5049",2742,0.921966852241158,-0.741198378197454,1,1,0,0,2
"5050",2743,0.788043367259595,0.301926134291133,1,1,0,0,1
"5051",2744,1.45741704541236,-0.644367533613322,2,1,0,0,1
"5052",2744,1.45741704541236,-0.644367533613322,2,2,0,0,1
"5053",2745,-2.83076017316306,-0.0396215167479236,1,1,0,0,1
"5054",2746,-0.498417879668116,-0.179613935472597,1,1,0,0,2
"5055",2747,-0.0503376309380897,1.05378525154708,2,1,1,0,2
"5056",2747,-0.0503376309380897,1.05378525154708,2,2,1,0,1
"5057",2748,0.672004948578894,-3.03905639511147,1,1,0,1,0
"5058",2749,0.536279355805038,1.48509154328282,2,1,0,0,3
"5059",2749,0.536279355805038,1.48509154328282,2,2,0,1,0
"5060",2750,-0.529945112525022,0.167406042239939,1,1,0,0,0
"5061",2751,-1.01069953383054,0.437703797122316,1,1,0,1,1
"5062",2752,-1.17751369488793,1.39254190464137,7,1,0,1,0
"5063",2752,-1.17751369488793,1.39254190464137,7,2,0,0,0
"5064",2752,-1.17751369488793,1.39254190464137,7,3,0,0,1
"5065",2752,-1.17751369488793,1.39254190464137,7,4,0,0,0
"5066",2752,-1.17751369488793,1.39254190464137,7,5,1,0,2
"5067",2752,-1.17751369488793,1.39254190464137,7,6,0,0,1
"5068",2752,-1.17751369488793,1.39254190464137,7,7,0,0,0
"5069",2753,0.428454998156118,-1.10271254446331,1,1,0,0,1
"5070",2754,-0.0962227789546612,-0.806967178752426,1,1,0,0,0
"5071",2755,-0.271108973837071,0.691476672735157,1,1,0,1,2
"5072",2756,0.548566702775315,-0.196353862756658,2,1,1,0,1
"5073",2756,0.548566702775315,-0.196353862756658,2,2,0,0,1
"5074",2757,0.0169957093451314,-0.955901389624574,1,1,1,0,1
"5075",2758,0.291236070827199,0.0758292396095237,2,1,0,0,3
"5076",2758,0.291236070827199,0.0758292396095237,2,2,0,1,1
"5077",2759,0.621333141617604,0.0423376641942396,4,1,0,0,1
"5078",2759,0.621333141617604,0.0423376641942396,4,2,0,1,3
"5079",2759,0.621333141617604,0.0423376641942396,4,3,0,0,3
"5080",2759,0.621333141617604,0.0423376641942396,4,4,1,1,0
"5081",2760,0.297238900741328,0.694379862834383,1,1,0,0,2
"5082",2761,-0.616476205789043,0.871416575291473,1,1,0,1,2
"5083",2762,0.627170291539515,-0.288871898157187,4,1,0,0,0
"5084",2762,0.627170291539515,-0.288871898157187,4,2,1,0,1
"5085",2762,0.627170291539515,-0.288871898157187,4,3,0,1,0
"5086",2762,0.627170291539515,-0.288871898157187,4,4,1,1,0
"5087",2763,-1.8124406173587,-0.173606344211327,1,1,1,0,1
"5088",2764,1.26134923915606,-0.326835265861437,2,1,0,0,1
"5089",2764,1.26134923915606,-0.326835265861437,2,2,0,0,0
"5090",2765,1.02568055389443,0.0572212813259364,4,1,0,1,1
"5091",2765,1.02568055389443,0.0572212813259364,4,2,0,0,0
"5092",2765,1.02568055389443,0.0572212813259364,4,3,1,0,3
"5093",2765,1.02568055389443,0.0572212813259364,4,4,1,0,0
"5094",2766,1.03678652180616,-1.72169338769506,2,1,0,0,1
"5095",2766,1.03678652180616,-1.72169338769506,2,2,0,0,0
"5096",2767,-0.562124688354781,-0.892174552507548,2,1,0,1,1
"5097",2767,-0.562124688354781,-0.892174552507548,2,2,0,0,0
"5098",2768,0.108326330544015,0.825497547804393,2,1,0,0,1
"5099",2768,0.108326330544015,0.825497547804393,2,2,0,1,1
"5100",2769,0.197661851221286,-0.565421213919758,2,1,0,0,1
"5101",2769,0.197661851221286,-0.565421213919758,2,2,0,0,1
"5102",2770,1.55780456550117,0.833932134905624,1,1,0,0,0
"5103",2771,-2.01596199965108,-1.62191716764742,1,1,1,1,0
"5104",2772,2.06645703613748,-1.30592925293754,1,1,0,0,2
"5105",2773,-1.32544994933369,0.589054707285234,1,1,1,0,1
"5106",2774,-0.994364348220945,0.0295100124686757,1,1,0,0,1
"5107",2775,0.845344106658714,-0.189839092757387,1,1,0,0,1
"5108",2776,1.32644890508886,-0.841253898665777,1,1,0,0,0
"5109",2777,-1.34010048149305,-0.562150065601932,1,1,0,0,2
"5110",2778,1.49010206770862,0.877288305947868,3,1,0,1,4
"5111",2778,1.49010206770862,0.877288305947868,3,2,1,0,1
"5112",2778,1.49010206770862,0.877288305947868,3,3,1,0,0
"5113",2779,-0.420039929259143,-0.950860675998123,2,1,0,1,0
"5114",2779,-0.420039929259143,-0.950860675998123,2,2,1,0,1
"5115",2780,-0.25641566748211,-0.241112013887738,1,1,0,0,0
"5116",2781,0.246286534864179,-0.198361849489286,1,1,0,1,1
"5117",2782,0.448391459478348,0.824827111905476,5,1,0,1,1
"5118",2782,0.448391459478348,0.824827111905476,5,2,0,0,3
"5119",2782,0.448391459478348,0.824827111905476,5,3,0,0,1
"5120",2782,0.448391459478348,0.824827111905476,5,4,1,1,1
"5121",2782,0.448391459478348,0.824827111905476,5,5,1,0,3
"5122",2783,-0.84547497538221,-2.56928947943768,1,1,0,0,0
"5123",2784,-0.631050208545178,0.2369850120534,1,1,0,0,3
"5124",2785,-0.70382033937981,-0.101979045139145,2,1,0,0,0
"5125",2785,-0.70382033937981,-0.101979045139145,2,2,0,0,0
"5126",2786,2.10989840547127,1.60180631011946,2,1,0,0,0
"5127",2786,2.10989840547127,1.60180631011946,2,2,0,1,0
"5128",2787,1.09711941471557,0.737017513945323,4,1,1,1,0
"5129",2787,1.09711941471557,0.737017513945323,4,2,0,0,1
"5130",2787,1.09711941471557,0.737017513945323,4,3,0,0,1
"5131",2787,1.09711941471557,0.737017513945323,4,4,0,0,1
"5132",2788,0.0116623686653689,0.162124617935914,2,1,0,0,1
"5133",2788,0.0116623686653689,0.162124617935914,2,2,1,0,1
"5134",2789,-0.478583102259581,-1.34473026499481,1,1,0,1,0
"5135",2790,-0.432153541803311,0.302086823601782,1,1,0,0,0
"5136",2791,0.256321453120473,0.278943996186567,1,1,0,0,0
"5137",2792,0.129452946103657,0.147912506737518,3,1,0,0,1
"5138",2792,0.129452946103657,0.147912506737518,3,2,0,0,1
"5139",2792,0.129452946103657,0.147912506737518,3,3,0,1,0
"5140",2793,-2.51872396922989,-0.0516004984314866,1,1,0,1,0
"5141",2794,-0.979280243811523,1.35441473456541,2,1,0,0,0
"5142",2794,-0.979280243811523,1.35441473456541,2,2,0,1,2
"5143",2795,-1.90717548153048,-0.227739219793722,2,1,0,0,0
"5144",2795,-1.90717548153048,-0.227739219793722,2,2,0,0,1
"5145",2796,1.0153506762611,-0.0640074923795132,1,1,0,0,0
"5146",2797,-0.97316569193552,1.37920156768764,2,1,0,0,1
"5147",2797,-0.97316569193552,1.37920156768764,2,2,0,0,2
"5148",2798,-0.289242056947627,-0.220337986949034,2,1,0,0,2
"5149",2798,-0.289242056947627,-0.220337986949034,2,2,0,1,1
"5150",2799,0.269366108749066,0.345033162969366,2,1,1,0,1
"5151",2799,0.269366108749066,0.345033162969366,2,2,0,0,1
"5152",2800,-0.538458580913361,1.31396412582129,3,1,0,0,0
"5153",2800,-0.538458580913361,1.31396412582129,3,2,0,0,1
"5154",2800,-0.538458580913361,1.31396412582129,3,3,0,0,1
"5155",2801,-0.296702999900552,-0.9147376331336,1,1,0,1,1
"5156",2802,0.23869637662183,-1.29301584784593,2,1,1,0,0
"5157",2802,0.23869637662183,-1.29301584784593,2,2,0,0,0
"5158",2803,-1.21373589075824,-0.494489206302986,1,1,0,1,0
"5159",2804,0.145187500611314,-1.1313520976862,1,1,1,0,1
"5160",2805,-0.985273738743804,-0.262372856937525,1,1,1,0,1
"5161",2806,-0.33417900998469,-2.80722265730772,1,1,1,0,2
"5162",2807,-0.60316041314229,0.365986646251268,2,1,0,1,0
"5163",2807,-0.60316041314229,0.365986646251268,2,2,0,0,0
"5164",2808,0.240959604965544,1.17534937228139,2,1,0,1,0
"5165",2808,0.240959604965544,1.17534937228139,2,2,0,1,0
"5166",2809,0.226674629143329,0.755935338435186,1,1,0,0,0
"5167",2810,1.6226065294516,0.295736217511231,2,1,0,0,1
"5168",2810,1.6226065294516,0.295736217511231,2,2,0,0,2
"5169",2811,0.188830823807003,0.284509010582787,3,1,0,0,1
"5170",2811,0.188830823807003,0.284509010582787,3,2,0,1,1
"5171",2811,0.188830823807003,0.284509010582787,3,3,0,1,2
"5172",2812,0.205308566563605,-1.12782693279036,2,1,0,0,2
"5173",2812,0.205308566563605,-1.12782693279036,2,2,0,0,2
"5174",2813,-1.69438467862429,0.699446288076312,2,1,0,0,2
"5175",2813,-1.69438467862429,0.699446288076312,2,2,1,0,2
"5176",2814,-0.818309471755297,-2.27537940500707,1,1,0,0,0
"5177",2815,1.68107326606001,-2.06994529946433,3,1,0,1,0
"5178",2815,1.68107326606001,-2.06994529946433,3,2,1,0,2
"5179",2815,1.68107326606001,-2.06994529946433,3,3,0,0,1
"5180",2816,-0.907808063426366,1.24356885341819,4,1,0,1,1
"5181",2816,-0.907808063426366,1.24356885341819,4,2,1,0,0
"5182",2816,-0.907808063426366,1.24356885341819,4,3,0,1,1
"5183",2816,-0.907808063426366,1.24356885341819,4,4,1,0,1
"5184",2817,-0.41771415182643,-0.301054199702992,4,1,0,1,1
"5185",2817,-0.41771415182643,-0.301054199702992,4,2,0,1,2
"5186",2817,-0.41771415182643,-0.301054199702992,4,3,0,1,0
"5187",2817,-0.41771415182643,-0.301054199702992,4,4,0,0,2
"5188",2818,-0.556105591028577,-0.357780854874173,2,1,1,0,0
"5189",2818,-0.556105591028577,-0.357780854874173,2,2,0,0,3
"5190",2819,-0.586298049239277,0.104725539830551,1,1,0,0,2
"5191",2820,1.80292196701767,-0.331123284729523,1,1,0,0,0
"5192",2821,0.913781355302372,-1.35474446209546,2,1,0,0,0
"5193",2821,0.913781355302372,-1.35474446209546,2,2,0,1,1
"5194",2822,-0.960347416256442,0.826679089532584,2,1,1,1,2
"5195",2822,-0.960347416256442,0.826679089532584,2,2,0,1,0
"5196",2823,-0.141192097710571,-3.05938073386598,1,1,1,0,1
"5197",2824,1.58069625086429,0.0728692448329402,3,1,0,1,4
"5198",2824,1.58069625086429,0.0728692448329402,3,2,0,1,2
"5199",2824,1.58069625086429,0.0728692448329402,3,3,1,1,3
"5200",2825,-0.168120181425318,-0.658709524575666,1,1,1,0,0
"5201",2826,-0.22657221978951,-1.52029410372521,1,1,1,0,1
"5202",2827,0.537009493713619,0.145404408783681,2,1,0,1,2
"5203",2827,0.537009493713619,0.145404408783681,2,2,0,0,3
"5204",2828,-0.0818136568810931,-0.786116594016305,2,1,0,0,0
"5205",2828,-0.0818136568810931,-0.786116594016305,2,2,0,0,0
"5206",2829,-0.745544241598186,0.247442633109293,4,1,1,0,1
"5207",2829,-0.745544241598186,0.247442633109293,4,2,0,1,4
"5208",2829,-0.745544241598186,0.247442633109293,4,3,0,0,0
"5209",2829,-0.745544241598186,0.247442633109293,4,4,0,0,1
"5210",2830,0.666167922419484,-1.08793078133807,2,1,0,0,1
"5211",2830,0.666167922419484,-1.08793078133807,2,2,0,0,0
"5212",2831,1.32783753969673,1.13172145681978,2,1,0,0,1
"5213",2831,1.32783753969673,1.13172145681978,2,2,0,0,0
"5214",2832,0.652691749121945,2.46825328839256,7,1,0,0,2
"5215",2832,0.652691749121945,2.46825328839256,7,2,1,1,2
"5216",2832,0.652691749121945,2.46825328839256,7,3,0,0,2
"5217",2832,0.652691749121945,2.46825328839256,7,4,0,0,2
"5218",2832,0.652691749121945,2.46825328839256,7,5,0,0,0
"5219",2832,0.652691749121945,2.46825328839256,7,6,1,1,2
"5220",2832,0.652691749121945,2.46825328839256,7,7,0,1,1
"5221",2833,1.46973132039826,-0.786029895678482,2,1,0,0,4
"5222",2833,1.46973132039826,-0.786029895678482,2,2,0,0,0
"5223",2834,0.241872626398838,-0.37615458385555,1,1,0,0,1
"5224",2835,-0.347842170630558,0.801108026262258,3,1,1,0,1
"5225",2835,-0.347842170630558,0.801108026262258,3,2,0,0,1
"5226",2835,-0.347842170630558,0.801108026262258,3,3,0,0,2
"5227",2836,-0.41445959579482,0.277048320794306,1,1,0,0,1
"5228",2837,-1.77467860291232,-0.44025747403926,2,1,0,1,1
"5229",2837,-1.77467860291232,-0.44025747403926,2,2,0,0,1
"5230",2838,0.0307609534688714,1.91988786652639,5,1,0,0,1
"5231",2838,0.0307609534688714,1.91988786652639,5,2,0,0,1
"5232",2838,0.0307609534688714,1.91988786652639,5,3,1,1,1
"5233",2838,0.0307609534688714,1.91988786652639,5,4,0,0,2
"5234",2838,0.0307609534688714,1.91988786652639,5,5,0,1,1
"5235",2839,-0.728586143034601,-0.484036947141793,1,1,0,1,2
"5236",2840,-0.724969009659926,0.135168580299483,4,1,0,0,1
"5237",2840,-0.724969009659926,0.135168580299483,4,2,0,0,4
"5238",2840,-0.724969009659926,0.135168580299483,4,3,0,0,2
"5239",2840,-0.724969009659926,0.135168580299483,4,4,0,1,0
"5240",2841,0.942406409027616,0.160901792773571,1,1,1,1,1
"5241",2842,1.08259248512547,0.849348547922991,2,1,0,0,1
"5242",2842,1.08259248512547,0.849348547922991,2,2,0,0,4
"5243",2843,0.694467171497002,-0.258693723897571,2,1,1,0,2
"5244",2843,0.694467171497002,-0.258693723897571,2,2,1,0,0
"5245",2844,-1.06844075777955,0.179818326765614,1,1,0,1,4
"5246",2845,0.0610482758405509,-0.339239888299135,2,1,0,0,1
"5247",2845,0.0610482758405509,-0.339239888299135,2,2,0,0,2
"5248",2846,-0.14258125790409,0.579175848838881,3,1,0,0,1
"5249",2846,-0.14258125790409,0.579175848838881,3,2,0,1,3
"5250",2846,-0.14258125790409,0.579175848838881,3,3,0,1,0
"5251",2847,0.0323871379348491,-1.64932478418618,1,1,0,1,1
"5252",2848,-1.06528020261771,-0.142836562815592,1,1,0,1,2
"5253",2849,-0.370548756876416,-0.920679084156828,2,1,0,0,0
"5254",2849,-0.370548756876416,-0.920679084156828,2,2,0,0,0
"5255",2850,1.16374073981206,-0.020629821385443,1,1,0,0,0
"5256",2851,0.475843571544234,-0.930757768164395,2,1,0,1,2
"5257",2851,0.475843571544234,-0.930757768164395,2,2,0,0,4
"5258",2852,0.468384950772412,0.103551530231585,5,1,0,1,0
"5259",2852,0.468384950772412,0.103551530231585,5,2,0,0,0
"5260",2852,0.468384950772412,0.103551530231585,5,3,0,0,2
"5261",2852,0.468384950772412,0.103551530231585,5,4,1,0,2
"5262",2852,0.468384950772412,0.103551530231585,5,5,0,0,3
"5263",2853,-1.53455200223236,0.145667828034516,3,1,0,0,1
"5264",2853,-1.53455200223236,0.145667828034516,3,2,0,0,3
"5265",2853,-1.53455200223236,0.145667828034516,3,3,0,0,4
"5266",2854,0.544214747646884,0.195352423528122,1,1,0,0,5
"5267",2855,-0.503212614992937,-2.09201176851483,1,1,1,0,0
"5268",2856,-0.279305542829773,0.370200531463455,3,1,1,0,2
"5269",2856,-0.279305542829773,0.370200531463455,3,2,1,0,2
"5270",2856,-0.279305542829773,0.370200531463455,3,3,0,0,2
"5271",2857,-0.755857848964296,-0.0865690165472565,1,1,0,0,1
"5272",2858,-0.147195520344845,0.41535740020435,1,1,0,1,2
"5273",2859,-0.990759496988863,2.46702655831423,5,1,0,1,2
"5274",2859,-0.990759496988863,2.46702655831423,5,2,1,0,1
"5275",2859,-0.990759496988863,2.46702655831423,5,3,0,1,2
"5276",2859,-0.990759496988863,2.46702655831423,5,4,0,0,2
"5277",2859,-0.990759496988863,2.46702655831423,5,5,0,0,1
"5278",2860,1.06373917735197,2.04312970943573,1,1,0,0,3
"5279",2861,0.231445450992112,-0.0726387383487752,1,1,0,0,1
"5280",2862,-0.856697914245388,0.399717430962373,3,1,1,0,2
"5281",2862,-0.856697914245388,0.399717430962373,3,2,0,0,1
"5282",2862,-0.856697914245388,0.399717430962373,3,3,0,0,2
"5283",2863,0.379369724622541,0.752761917631661,1,1,0,0,2
"5284",2864,-0.79564964167907,-0.535014650498739,1,1,0,0,2
"5285",2865,-0.636721994512536,-0.385194646018334,1,1,1,0,1
"5286",2866,-0.387312352379117,0.610719970882924,1,1,0,1,0
"5287",2867,1.87345900776024,-2.13113088521594,1,1,0,0,0
"5288",2868,-2.65190966902557,1.08278465297375,1,1,0,0,2
"5289",2869,-0.689167390924592,-1.88915075186663,1,1,0,0,0
"5290",2870,0.702741044361578,-0.488836695383987,2,1,1,0,1
"5291",2870,0.702741044361578,-0.488836695383987,2,2,0,1,2
"5292",2871,-0.364553194903855,0.445110476761713,1,1,0,0,0
"5293",2872,-0.347932292334707,-0.220363999456156,4,1,0,0,1
"5294",2872,-0.347932292334707,-0.220363999456156,4,2,0,0,3
"5295",2872,-0.347932292334707,-0.220363999456156,4,3,0,0,1
"5296",2872,-0.347932292334707,-0.220363999456156,4,4,0,0,1
"5297",2873,-0.20057270637057,0.0114614651567996,2,1,0,0,1
"5298",2873,-0.20057270637057,0.0114614651567996,2,2,1,0,1
"5299",2874,0.901745098545474,-0.380861358625475,2,1,1,1,0
"5300",2874,0.901745098545474,-0.380861358625475,2,2,0,0,1
"5301",2875,-1.89020428714726,1.0785812435878,1,1,0,0,0
"5302",2876,-1.60265836167755,1.10502537493561,1,1,0,0,2
"5303",2877,-2.57746287941687,0.0936660732854536,2,1,0,0,0
"5304",2877,-2.57746287941687,0.0936660732854536,2,2,0,1,1
"5305",2878,0.398161364699364,0.335415667976879,1,1,1,0,0
"5306",2879,-2.00374162530619,-1.19142521646304,2,1,1,0,1
"5307",2879,-2.00374162530619,-1.19142521646304,2,2,0,1,1
"5308",2880,-2.80797561122715,0.081122240130307,3,1,1,0,1
"5309",2880,-2.80797561122715,0.081122240130307,3,2,0,0,1
"5310",2880,-2.80797561122715,0.081122240130307,3,3,1,1,1
"5311",2881,1.02348021025677,-0.0299009521023968,2,1,0,1,0
"5312",2881,1.02348021025677,-0.0299009521023968,2,2,0,0,1
"5313",2882,-0.559271234029731,-0.0787748406354737,3,1,0,0,2
"5314",2882,-0.559271234029731,-0.0787748406354737,3,2,0,0,0
"5315",2882,-0.559271234029731,-0.0787748406354737,3,3,0,0,2
"5316",2883,-0.608785150312123,-2.21068128588918,2,1,0,0,0
"5317",2883,-0.608785150312123,-2.21068128588918,2,2,0,0,2
"5318",2884,0.815631219644947,-1.59743588056711,1,1,0,1,1
"5319",2885,-0.445445275217226,-0.53514132795545,3,1,0,0,0
"5320",2885,-0.445445275217226,-0.53514132795545,3,2,0,1,1
"5321",2885,-0.445445275217226,-0.53514132795545,3,3,0,1,5
"5322",2886,0.702331172337017,0.860094949218233,1,1,0,0,0
"5323",2887,1.32830036728071,1.15651935337473,4,1,0,0,0
"5324",2887,1.32830036728071,1.15651935337473,4,2,0,0,1
"5325",2887,1.32830036728071,1.15651935337473,4,3,0,0,2
"5326",2887,1.32830036728071,1.15651935337473,4,4,0,0,1
"5327",2888,0.616102574264995,1.294884930593,2,1,1,0,0
"5328",2888,0.616102574264995,1.294884930593,2,2,0,0,2
"5329",2889,0.296079693460185,0.214432671988932,2,1,0,0,0
"5330",2889,0.296079693460185,0.214432671988932,2,2,0,1,0
"5331",2890,0.255143565465267,-1.60702514637063,1,1,0,0,0
"5332",2891,-0.689619090305073,0.927023755878906,2,1,0,0,1
"5333",2891,-0.689619090305073,0.927023755878906,2,2,0,0,0
"5334",2892,0.870517918594277,0.276502437181953,3,1,0,0,1
"5335",2892,0.870517918594277,0.276502437181953,3,2,1,0,0
"5336",2892,0.870517918594277,0.276502437181953,3,3,0,0,0
"5337",2893,0.375932268350622,0.495278891520344,2,1,0,0,1
